Model,DPO4034,DPO4034
Firmware Version,2.1,2.1
,,
Point Format,Y,Y
Horizontal Units,S,S
Horizontal Scale,0.0001,0.0001
Sample Interval,1.00E-07,1.00E-07
Record Length,10000,10000
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.1,1
Label,,
TIME,CH1,CH2
4.58E-05,-0.516,-0.46
4.59E-05,-0.536,-0.42
4.60E-05,-0.54,-0.38
4.61E-05,-0.54,-0.58
4.62E-05,-0.536,-0.46
4.63E-05,-0.524,-0.42
4.64E-05,-0.532,-0.46
4.65E-05,-0.532,-0.42
4.66E-05,-0.532,-0.54
4.67E-05,-0.552,-0.46
4.68E-05,-0.54,-0.46
4.69E-05,-0.548,-0.54
4.70E-05,-0.544,-0.42
4.71E-05,-0.536,-0.5
4.72E-05,-0.552,-0.46
4.73E-05,-0.544,-0.5
4.74E-05,-0.548,-0.5
4.75E-05,-0.556,-0.5
4.76E-05,-0.56,-0.5
4.77E-05,-0.552,-0.46
4.78E-05,-0.556,-0.58
4.79E-05,-0.556,-0.42
4.80E-05,-0.56,-0.38
4.81E-05,-0.556,-0.54
4.82E-05,-0.564,-0.54
4.83E-05,-0.572,-0.5
4.84E-05,-0.564,-0.58
4.85E-05,-0.568,-0.5
4.86E-05,-0.572,-0.54
4.87E-05,-0.576,-0.5
4.88E-05,-0.568,-0.46
4.89E-05,-0.576,-0.5
4.90E-05,-0.572,-0.54
4.91E-05,-0.58,-0.46
4.92E-05,-0.576,-0.58
4.93E-05,-0.576,-0.42
4.94E-05,-0.572,-0.5
4.95E-05,-0.584,-0.58
4.96E-05,-0.584,-0.58
4.97E-05,-0.592,-0.46
4.98E-05,-0.588,-0.5
4.99E-05,-0.588,-0.5
5.00E-05,-0.596,-0.46
5.01E-05,-0.588,-0.5
5.02E-05,-0.596,-0.58
5.03E-05,-0.592,-0.5
5.04E-05,-0.604,-0.58
5.05E-05,-0.6,-0.54
5.06E-05,-0.596,-0.5
5.07E-05,-0.608,-0.58
5.08E-05,-0.604,-0.66
5.09E-05,-0.6,-0.54
5.10E-05,-0.6,-0.5
5.11E-05,-0.608,-0.54
5.12E-05,-0.608,-0.54
5.13E-05,-0.604,-0.54
5.14E-05,-0.616,-0.66
5.15E-05,-0.608,-0.58
5.16E-05,-0.616,-0.66
5.17E-05,-0.62,-0.58
5.18E-05,-0.616,-0.54
5.19E-05,-0.616,-0.5
5.20E-05,-0.62,-0.54
5.21E-05,-0.624,-0.58
5.22E-05,-0.62,-0.62
5.23E-05,-0.62,-0.62
5.24E-05,-0.628,-0.66
5.25E-05,-0.624,-0.62
5.26E-05,-0.628,-0.66
5.27E-05,-0.62,-0.58
5.28E-05,-0.636,-0.62
5.29E-05,-0.636,-0.54
5.30E-05,-0.64,-0.58
5.31E-05,-0.636,-0.54
5.32E-05,-0.64,-0.58
5.33E-05,-0.636,-0.66
5.34E-05,-0.64,-0.5
5.35E-05,-0.644,-0.66
5.36E-05,-0.644,-0.5
5.37E-05,-0.644,-0.58
5.38E-05,-0.644,-0.62
5.39E-05,-0.652,-0.62
5.40E-05,-0.648,-0.5
5.41E-05,-0.656,-0.62
5.42E-05,-0.652,-0.62
5.43E-05,-0.656,-0.54
5.44E-05,-0.656,-0.58
5.45E-05,-0.652,-0.5
5.46E-05,-0.652,-0.54
5.47E-05,-0.644,-0.66
5.48E-05,-0.66,-0.62
5.49E-05,-0.66,-0.58
5.50E-05,-0.652,-0.7
5.51E-05,-0.664,-0.58
5.52E-05,-0.68,-0.66
5.53E-05,-0.676,-0.7
5.54E-05,-0.672,-0.62
5.55E-05,-0.668,-0.58
5.56E-05,-0.68,-0.58
5.57E-05,-0.676,-0.58
5.58E-05,-0.684,-0.58
5.59E-05,-0.684,-0.66
5.60E-05,-0.676,-0.7
5.61E-05,-0.68,-0.66
5.62E-05,-0.68,-0.62
5.63E-05,-0.684,-0.66
5.64E-05,-0.688,-0.66
5.65E-05,-0.692,-0.7
5.66E-05,-0.692,-0.62
5.67E-05,-0.696,-0.66
5.68E-05,-0.692,-0.62
5.69E-05,-0.684,-0.54
5.70E-05,-0.696,-0.62
5.71E-05,-0.696,-0.7
5.72E-05,-0.696,-0.62
5.73E-05,-0.708,-0.7
5.74E-05,-0.704,-0.7
5.75E-05,-0.704,-0.66
5.76E-05,-0.712,-0.62
5.77E-05,-0.704,-0.7
5.78E-05,-0.708,-0.78
5.79E-05,-0.704,-0.7
5.80E-05,-0.724,-0.74
5.81E-05,-0.712,-0.62
5.82E-05,-0.716,-0.54
5.83E-05,-0.712,-0.7
5.84E-05,-0.716,-0.62
5.85E-05,-0.72,-0.62
5.86E-05,-0.712,-0.7
5.87E-05,-0.728,-0.66
5.88E-05,-0.732,-0.66
5.89E-05,-0.724,-0.74
5.90E-05,-0.736,-0.7
5.91E-05,-0.72,-0.66
5.92E-05,-0.724,-0.7
5.93E-05,-0.728,-0.78
5.94E-05,-0.736,-0.66
5.95E-05,-0.744,-0.7
5.96E-05,-0.728,-0.62
5.97E-05,-0.744,-0.7
5.98E-05,-0.732,-0.62
5.99E-05,-0.744,-0.7
6.00E-05,-0.748,-0.7
6.01E-05,-0.736,-0.66
6.02E-05,-0.748,-0.66
6.03E-05,-0.748,-0.62
6.04E-05,-0.744,-0.66
6.05E-05,-0.76,-0.7
6.06E-05,-0.748,-0.74
6.07E-05,-0.748,-0.66
6.08E-05,-0.752,-0.7
6.09E-05,-0.756,-0.66
6.10E-05,-0.748,-0.66
6.11E-05,-0.768,-0.66
6.12E-05,-0.756,-0.7
6.13E-05,-0.764,-0.74
6.14E-05,-0.756,-0.7
6.15E-05,-0.764,-0.78
6.16E-05,-0.764,-0.66
6.17E-05,-0.764,-0.7
6.18E-05,-0.772,-0.7
6.19E-05,-0.768,-0.62
6.20E-05,-0.764,-0.7
6.21E-05,-0.78,-0.66
6.22E-05,-0.78,-0.78
6.23E-05,-0.78,-0.7
6.24E-05,-0.78,-0.66
6.25E-05,-0.788,-0.66
6.26E-05,-0.784,-0.78
6.27E-05,-0.772,-0.7
6.28E-05,-0.78,-0.74
6.29E-05,-0.788,-0.78
6.30E-05,-0.796,-0.74
6.31E-05,-0.788,-0.7
6.32E-05,-0.788,-0.78
6.33E-05,-0.792,-0.78
6.34E-05,-0.8,-0.7
6.35E-05,-0.792,-0.7
6.36E-05,-0.792,-0.78
6.37E-05,-0.8,-0.78
6.38E-05,-0.796,-0.7
6.39E-05,-0.808,-0.74
6.40E-05,-0.8,-0.74
6.41E-05,-0.804,-0.74
6.42E-05,-0.796,-0.74
6.43E-05,-0.804,-0.82
6.44E-05,-0.812,-0.78
6.45E-05,-0.804,-0.78
6.46E-05,-0.812,-0.7
6.47E-05,-0.812,-0.74
6.48E-05,-0.812,-0.86
6.49E-05,-0.816,-0.82
6.50E-05,-0.82,-0.78
6.51E-05,-0.804,-0.78
6.52E-05,-0.82,-0.74
6.53E-05,-0.824,-0.74
6.54E-05,-0.82,-0.78
6.55E-05,-0.82,-0.78
6.56E-05,-0.828,-0.7
6.57E-05,-0.84,-0.82
6.58E-05,-0.84,-0.78
6.59E-05,-0.824,-0.82
6.60E-05,-0.832,-0.7
6.61E-05,-0.844,-0.86
6.62E-05,-0.836,-0.82
6.63E-05,-0.844,-0.78
6.64E-05,-0.836,-0.82
6.65E-05,-0.828,-0.78
6.66E-05,-0.832,-0.82
6.67E-05,-0.84,-0.78
6.68E-05,-0.844,-0.9
6.69E-05,-0.848,-0.66
6.70E-05,-0.856,-0.82
6.71E-05,-0.856,-0.78
6.72E-05,-0.852,-0.78
6.73E-05,-0.844,-0.82
6.74E-05,-0.86,-0.78
6.75E-05,-0.848,-0.82
6.76E-05,-0.856,-0.9
6.77E-05,-0.856,-0.78
6.78E-05,-0.848,-0.74
6.79E-05,-0.864,-0.82
6.80E-05,-0.868,-0.78
6.81E-05,-0.864,-0.86
6.82E-05,-0.864,-0.78
6.83E-05,-0.872,-0.78
6.84E-05,-0.864,-0.82
6.85E-05,-0.868,-0.78
6.86E-05,-0.872,-0.82
6.87E-05,-0.876,-0.86
6.88E-05,-0.88,-0.82
6.89E-05,-0.872,-0.74
6.90E-05,-0.88,-0.78
6.91E-05,-0.88,-0.78
6.92E-05,-0.872,-0.82
6.93E-05,-0.872,-0.9
6.94E-05,-0.88,-0.78
6.95E-05,-0.88,-0.82
6.96E-05,-0.884,-0.82
6.97E-05,-0.888,-0.9
6.98E-05,-0.88,-0.86
6.99E-05,-0.888,-0.82
7.00E-05,-0.896,-0.82
7.01E-05,-0.888,-0.82
7.02E-05,-0.9,-0.94
7.03E-05,-0.888,-0.82
7.04E-05,-0.896,-0.86
7.05E-05,-0.908,-0.9
7.06E-05,-0.9,-0.86
7.07E-05,-0.884,-0.86
7.08E-05,-0.9,-0.9
7.09E-05,-0.9,-0.9
7.10E-05,-0.908,-0.86
7.11E-05,-0.908,-0.82
7.12E-05,-0.908,-0.86
7.13E-05,-0.904,-0.86
7.14E-05,-0.916,-0.86
7.15E-05,-0.916,-0.86
7.16E-05,-0.908,-0.78
7.17E-05,-0.92,-0.94
7.18E-05,-0.92,-0.86
7.19E-05,-0.916,-0.94
7.20E-05,-0.924,-0.9
7.21E-05,-0.92,-0.9
7.22E-05,-0.924,-0.82
7.23E-05,-0.932,-0.82
7.24E-05,-0.916,-0.78
7.25E-05,-0.928,-0.9
7.26E-05,-0.932,-0.82
7.27E-05,-0.928,-0.82
7.28E-05,-0.94,-0.9
7.29E-05,-0.928,-0.9
7.30E-05,-0.936,-0.9
7.31E-05,-0.936,-0.82
7.32E-05,-0.944,-0.82
7.33E-05,-0.936,-0.86
7.34E-05,-0.948,-0.86
7.35E-05,-0.94,-0.86
7.36E-05,-0.94,-0.86
7.37E-05,-0.948,-0.86
7.38E-05,-0.956,-0.9
7.39E-05,-0.94,-0.9
7.40E-05,-0.948,-0.86
7.41E-05,-0.94,-0.9
7.42E-05,-0.936,-0.9
7.43E-05,-0.94,-0.86
7.44E-05,-0.936,-0.9
7.45E-05,-0.936,-0.86
7.46E-05,-0.928,-0.98
7.47E-05,-0.928,-0.9
7.48E-05,-0.924,-0.78
7.49E-05,-0.928,-0.86
7.50E-05,-0.932,-0.86
7.51E-05,-0.928,-0.86
7.52E-05,-0.92,-0.86
7.53E-05,-0.924,-0.94
7.54E-05,-0.92,-0.86
7.55E-05,-0.916,-0.78
7.56E-05,-0.92,-0.9
7.57E-05,-0.908,-0.82
7.58E-05,-0.916,-0.86
7.59E-05,-0.908,-0.86
7.60E-05,-0.92,-0.82
7.61E-05,-0.916,-0.9
7.62E-05,-0.908,-0.86
7.63E-05,-0.904,-0.74
7.64E-05,-0.908,-0.82
7.65E-05,-0.904,-0.82
7.66E-05,-0.904,-0.82
7.67E-05,-0.908,-0.86
7.68E-05,-0.9,-0.74
7.69E-05,-0.896,-0.86
7.70E-05,-0.892,-0.86
7.71E-05,-0.908,-0.82
7.72E-05,-0.892,-0.82
7.73E-05,-0.888,-0.86
7.74E-05,-0.888,-0.82
7.75E-05,-0.896,-0.74
7.76E-05,-0.888,-0.82
7.77E-05,-0.88,-0.82
7.78E-05,-0.888,-0.78
7.79E-05,-0.876,-0.86
7.80E-05,-0.88,-0.82
7.81E-05,-0.876,-0.86
7.82E-05,-0.876,-0.86
7.83E-05,-0.872,-0.78
7.84E-05,-0.872,-0.82
7.85E-05,-0.868,-0.78
7.86E-05,-0.872,-0.74
7.87E-05,-0.872,-0.78
7.88E-05,-0.876,-0.82
7.89E-05,-0.864,-0.9
7.90E-05,-0.872,-0.86
7.91E-05,-0.872,-0.78
7.92E-05,-0.872,-0.74
7.93E-05,-0.864,-0.78
7.94E-05,-0.86,-0.74
7.95E-05,-0.852,-0.78
7.96E-05,-0.852,-0.78
7.97E-05,-0.856,-0.82
7.98E-05,-0.844,-0.82
7.99E-05,-0.852,-0.78
8.00E-05,-0.844,-0.86
8.01E-05,-0.848,-0.82
8.02E-05,-0.848,-0.78
8.03E-05,-0.852,-0.78
8.04E-05,-0.844,-0.78
8.05E-05,-0.84,-0.7
8.06E-05,-0.836,-0.82
8.07E-05,-0.84,-0.7
8.08E-05,-0.828,-0.78
8.09E-05,-0.832,-0.78
8.10E-05,-0.832,-0.74
8.11E-05,-0.824,-0.78
8.12E-05,-0.824,-0.82
8.13E-05,-0.832,-0.74
8.14E-05,-0.824,-0.74
8.15E-05,-0.828,-0.7
8.16E-05,-0.828,-0.7
8.17E-05,-0.832,-0.74
8.18E-05,-0.828,-0.86
8.19E-05,-0.808,-0.82
8.20E-05,-0.816,-0.86
8.21E-05,-0.808,-0.78
8.22E-05,-0.82,-0.7
8.23E-05,-0.808,-0.78
8.24E-05,-0.812,-0.7
8.25E-05,-0.812,-0.66
8.26E-05,-0.808,-0.7
8.27E-05,-0.804,-0.82
8.28E-05,-0.808,-0.7
8.29E-05,-0.804,-0.74
8.30E-05,-0.796,-0.82
8.31E-05,-0.804,-0.74
8.32E-05,-0.8,-0.7
8.33E-05,-0.804,-0.82
8.34E-05,-0.788,-0.78
8.35E-05,-0.796,-0.7
8.36E-05,-0.792,-0.86
8.37E-05,-0.796,-0.66
8.38E-05,-0.8,-0.7
8.39E-05,-0.796,-0.66
8.40E-05,-0.796,-0.62
8.41E-05,-0.784,-0.7
8.42E-05,-0.768,-0.78
8.43E-05,-0.78,-0.78
8.44E-05,-0.772,-0.74
8.45E-05,-0.772,-0.7
8.46E-05,-0.788,-0.74
8.47E-05,-0.772,-0.7
8.48E-05,-0.784,-0.78
8.49E-05,-0.776,-0.7
8.50E-05,-0.768,-0.78
8.51E-05,-0.772,-0.78
8.52E-05,-0.772,-0.74
8.53E-05,-0.768,-0.7
8.54E-05,-0.752,-0.7
8.55E-05,-0.768,-0.7
8.56E-05,-0.768,-0.62
8.57E-05,-0.764,-0.62
8.58E-05,-0.76,-0.7
8.59E-05,-0.752,-0.78
8.60E-05,-0.752,-0.7
8.61E-05,-0.756,-0.7
8.62E-05,-0.76,-0.66
8.63E-05,-0.756,-0.66
8.64E-05,-0.744,-0.7
8.65E-05,-0.752,-0.66
8.66E-05,-0.752,-0.66
8.67E-05,-0.736,-0.62
8.68E-05,-0.736,-0.7
8.69E-05,-0.744,-0.7
8.70E-05,-0.748,-0.74
8.71E-05,-0.732,-0.7
8.72E-05,-0.736,-0.78
8.73E-05,-0.744,-0.74
8.74E-05,-0.732,-0.62
8.75E-05,-0.732,-0.7
8.76E-05,-0.736,-0.66
8.77E-05,-0.732,-0.7
8.78E-05,-0.728,-0.7
8.79E-05,-0.728,-0.7
8.80E-05,-0.732,-0.78
8.81E-05,-0.724,-0.62
8.82E-05,-0.72,-0.66
8.83E-05,-0.716,-0.7
8.84E-05,-0.724,-0.7
8.85E-05,-0.716,-0.66
8.86E-05,-0.712,-0.66
8.87E-05,-0.716,-0.62
8.88E-05,-0.712,-0.54
8.89E-05,-0.712,-0.62
8.90E-05,-0.704,-0.66
8.91E-05,-0.716,-0.58
8.92E-05,-0.712,-0.62
8.93E-05,-0.708,-0.62
8.94E-05,-0.704,-0.62
8.95E-05,-0.696,-0.66
8.96E-05,-0.696,-0.7
8.97E-05,-0.704,-0.62
8.98E-05,-0.7,-0.66
8.99E-05,-0.696,-0.66
9.00E-05,-0.692,-0.58
9.01E-05,-0.704,-0.7
9.02E-05,-0.688,-0.7
9.03E-05,-0.692,-0.66
9.04E-05,-0.704,-0.54
9.05E-05,-0.684,-0.62
9.06E-05,-0.688,-0.66
9.07E-05,-0.684,-0.54
9.08E-05,-0.68,-0.58
9.09E-05,-0.68,-0.7
9.10E-05,-0.68,-0.58
9.11E-05,-0.68,-0.62
9.12E-05,-0.672,-0.58
9.13E-05,-0.672,-0.7
9.14E-05,-0.672,-0.62
9.15E-05,-0.664,-0.62
9.16E-05,-0.684,-0.62
9.17E-05,-0.664,-0.62
9.18E-05,-0.66,-0.7
9.19E-05,-0.668,-0.66
9.20E-05,-0.66,-0.66
9.21E-05,-0.664,-0.62
9.22E-05,-0.66,-0.62
9.23E-05,-0.66,-0.58
9.24E-05,-0.652,-0.58
9.25E-05,-0.664,-0.58
9.26E-05,-0.66,-0.58
9.27E-05,-0.644,-0.58
9.28E-05,-0.656,-0.5
9.29E-05,-0.644,-0.5
9.30E-05,-0.648,-0.58
9.31E-05,-0.648,-0.62
9.32E-05,-0.644,-0.54
9.33E-05,-0.636,-0.5
9.34E-05,-0.644,-0.54
9.35E-05,-0.64,-0.66
9.36E-05,-0.644,-0.66
9.37E-05,-0.644,-0.54
9.38E-05,-0.644,-0.62
9.39E-05,-0.632,-0.54
9.40E-05,-0.628,-0.54
9.41E-05,-0.636,-0.54
9.42E-05,-0.632,-0.54
9.43E-05,-0.624,-0.58
9.44E-05,-0.632,-0.58
9.45E-05,-0.62,-0.58
9.46E-05,-0.612,-0.5
9.47E-05,-0.62,-0.54
9.48E-05,-0.62,-0.54
9.49E-05,-0.616,-0.66
9.50E-05,-0.616,-0.66
9.51E-05,-0.616,-0.5
9.52E-05,-0.62,-0.54
9.53E-05,-0.608,-0.5
9.54E-05,-0.604,-0.46
9.55E-05,-0.612,-0.54
9.56E-05,-0.62,-0.5
9.57E-05,-0.6,-0.54
9.58E-05,-0.608,-0.46
9.59E-05,-0.6,-0.5
9.60E-05,-0.596,-0.5
9.61E-05,-0.596,-0.5
9.62E-05,-0.588,-0.54
9.63E-05,-0.596,-0.5
9.64E-05,-0.596,-0.58
9.65E-05,-0.592,-0.54
9.66E-05,-0.584,-0.54
9.67E-05,-0.588,-0.54
9.68E-05,-0.588,-0.46
9.69E-05,-0.596,-0.54
9.70E-05,-0.592,-0.5
9.71E-05,-0.584,-0.46
9.72E-05,-0.58,-0.54
9.73E-05,-0.572,-0.5
9.74E-05,-0.58,-0.62
9.75E-05,-0.572,-0.46
9.76E-05,-0.576,-0.46
9.77E-05,-0.58,-0.42
9.78E-05,-0.576,-0.46
9.79E-05,-0.568,-0.46
9.80E-05,-0.572,-0.5
9.81E-05,-0.556,-0.5
9.82E-05,-0.56,-0.46
9.83E-05,-0.56,-0.54
9.84E-05,-0.564,-0.38
9.85E-05,-0.572,-0.54
9.86E-05,-0.552,-0.42
9.87E-05,-0.568,-0.54
9.88E-05,-0.56,-0.54
9.89E-05,-0.556,-0.58
9.90E-05,-0.56,-0.54
9.91E-05,-0.56,-0.5
9.92E-05,-0.548,-0.5
9.93E-05,-0.552,-0.46
9.94E-05,-0.544,-0.46
9.95E-05,-0.536,-0.38
9.96E-05,-0.544,-0.46
9.97E-05,-0.536,-0.46
9.98E-05,-0.54,-0.5
9.99E-05,-0.544,-0.42
1.00E-04,-0.528,-0.54
1.00E-04,-0.532,-0.46
1.00E-04,-0.532,-0.5
1.00E-04,-0.536,-0.5
1.00E-04,-0.536,-0.54
1.01E-04,-0.532,-0.54
1.01E-04,-0.532,-0.42
1.01E-04,-0.524,-0.58
1.01E-04,-0.532,-0.5
1.01E-04,-0.512,-0.38
1.01E-04,-0.52,-0.5
1.01E-04,-0.532,-0.38
1.01E-04,-0.516,-0.5
1.01E-04,-0.512,-0.46
1.01E-04,-0.512,-0.5
1.02E-04,-0.524,-0.38
1.02E-04,-0.516,-0.5
1.02E-04,-0.508,-0.42
1.02E-04,-0.504,-0.46
1.02E-04,-0.508,-0.5
1.02E-04,-0.508,-0.5
1.02E-04,-0.508,-0.5
1.02E-04,-0.512,-0.42
1.02E-04,-0.496,-0.5
1.02E-04,-0.504,-0.5
1.03E-04,-0.504,-0.42
1.03E-04,-0.5,-0.42
1.03E-04,-0.492,-0.38
1.03E-04,-0.496,-0.42
1.03E-04,-0.492,-0.42
1.03E-04,-0.488,-0.38
1.03E-04,-0.496,-0.46
1.03E-04,-0.48,-0.34
1.03E-04,-0.492,-0.38
1.03E-04,-0.484,-0.46
1.04E-04,-0.484,-0.34
1.04E-04,-0.492,-0.42
1.04E-04,-0.48,-0.42
1.04E-04,-0.476,-0.38
1.04E-04,-0.472,-0.38
1.04E-04,-0.46,-0.34
1.04E-04,-0.476,-0.42
1.04E-04,-0.468,-0.42
1.04E-04,-0.476,-0.42
1.04E-04,-0.472,-0.38
1.05E-04,-0.472,-0.46
1.05E-04,-0.464,-0.42
1.05E-04,-0.46,-0.34
1.05E-04,-0.468,-0.38
1.05E-04,-0.472,-0.38
1.05E-04,-0.468,-0.42
1.05E-04,-0.46,-0.42
1.05E-04,-0.464,-0.42
1.05E-04,-0.468,-0.38
1.05E-04,-0.456,-0.34
1.06E-04,-0.444,-0.34
1.06E-04,-0.452,-0.42
1.06E-04,-0.448,-0.38
1.06E-04,-0.448,-0.38
1.06E-04,-0.448,-0.42
1.06E-04,-0.444,-0.42
1.06E-04,-0.436,-0.34
1.06E-04,-0.436,-0.42
1.06E-04,-0.432,-0.34
1.06E-04,-0.444,-0.34
1.07E-04,-0.436,-0.3
1.07E-04,-0.44,-0.34
1.07E-04,-0.436,-0.34
1.07E-04,-0.444,-0.38
1.07E-04,-0.432,-0.3
1.07E-04,-0.436,-0.38
1.07E-04,-0.428,-0.34
1.07E-04,-0.424,-0.34
1.07E-04,-0.42,-0.46
1.07E-04,-0.436,-0.38
1.08E-04,-0.424,-0.3
1.08E-04,-0.416,-0.34
1.08E-04,-0.416,-0.34
1.08E-04,-0.42,-0.3
1.08E-04,-0.416,-0.34
1.08E-04,-0.416,-0.3
1.08E-04,-0.412,-0.42
1.08E-04,-0.412,-0.34
1.08E-04,-0.404,-0.34
1.08E-04,-0.416,-0.34
1.09E-04,-0.408,-0.38
1.09E-04,-0.404,-0.3
1.09E-04,-0.4,-0.26
1.09E-04,-0.4,-0.34
1.09E-04,-0.396,-0.34
1.09E-04,-0.4,-0.34
1.09E-04,-0.396,-0.26
1.09E-04,-0.4,-0.38
1.09E-04,-0.392,-0.34
1.09E-04,-0.404,-0.34
1.10E-04,-0.396,-0.34
1.10E-04,-0.392,-0.3
1.10E-04,-0.384,-0.38
1.10E-04,-0.392,-0.3
1.10E-04,-0.38,-0.38
1.10E-04,-0.392,-0.38
1.10E-04,-0.384,-0.26
1.10E-04,-0.388,-0.34
1.10E-04,-0.384,-0.3
1.10E-04,-0.388,-0.3
1.11E-04,-0.372,-0.22
1.11E-04,-0.38,-0.26
1.11E-04,-0.376,-0.34
1.11E-04,-0.376,-0.34
1.11E-04,-0.364,-0.34
1.11E-04,-0.368,-0.3
1.11E-04,-0.368,-0.3
1.11E-04,-0.368,-0.42
1.11E-04,-0.372,-0.34
1.11E-04,-0.372,-0.3
1.12E-04,-0.36,-0.26
1.12E-04,-0.356,-0.22
1.12E-04,-0.352,-0.26
1.12E-04,-0.352,-0.26
1.12E-04,-0.356,-0.3
1.12E-04,-0.348,-0.22
1.12E-04,-0.344,-0.34
1.12E-04,-0.352,-0.26
1.12E-04,-0.348,-0.34
1.12E-04,-0.344,-0.34
1.13E-04,-0.344,-0.34
1.13E-04,-0.348,-0.26
1.13E-04,-0.336,-0.3
1.13E-04,-0.336,-0.26
1.13E-04,-0.34,-0.22
1.13E-04,-0.332,-0.3
1.13E-04,-0.336,-0.26
1.13E-04,-0.336,-0.26
1.13E-04,-0.328,-0.22
1.13E-04,-0.328,-0.26
1.14E-04,-0.332,-0.22
1.14E-04,-0.324,-0.22
1.14E-04,-0.328,-0.26
1.14E-04,-0.332,-0.26
1.14E-04,-0.324,-0.22
1.14E-04,-0.32,-0.34
1.14E-04,-0.32,-0.22
1.14E-04,-0.32,-0.26
1.14E-04,-0.316,-0.22
1.14E-04,-0.324,-0.3
1.15E-04,-0.316,-0.26
1.15E-04,-0.312,-0.22
1.15E-04,-0.304,-0.18
1.15E-04,-0.312,-0.22
1.15E-04,-0.312,-0.18
1.15E-04,-0.3,-0.22
1.15E-04,-0.312,-0.22
1.15E-04,-0.312,-0.26
1.15E-04,-0.3,-0.26
1.15E-04,-0.296,-0.22
1.16E-04,-0.304,-0.26
1.16E-04,-0.292,-0.06
1.16E-04,-0.284,-0.18
1.16E-04,-0.288,-0.34
1.16E-04,-0.3,-0.14
1.16E-04,-0.28,-0.34
1.16E-04,-0.288,-0.22
1.16E-04,-0.28,-0.22
1.16E-04,-0.292,-0.26
1.16E-04,-0.288,-0.22
1.17E-04,-0.28,-0.18
1.17E-04,-0.288,-0.26
1.17E-04,-0.28,-0.22
1.17E-04,-0.272,-0.3
1.17E-04,-0.272,-0.26
1.17E-04,-0.28,-0.22
1.17E-04,-0.276,-0.26
1.17E-04,-0.26,-0.14
1.17E-04,-0.272,-0.18
1.17E-04,-0.268,-0.18
1.18E-04,-0.264,-0.18
1.18E-04,-0.264,-0.22
1.18E-04,-0.256,-0.1
1.18E-04,-0.264,-0.18
1.18E-04,-0.264,-0.18
1.18E-04,-0.256,-0.22
1.18E-04,-0.252,-0.18
1.18E-04,-0.24,-0.22
1.18E-04,-0.248,-0.18
1.18E-04,-0.248,-0.06
1.19E-04,-0.26,-0.22
1.19E-04,-0.26,-0.18
1.19E-04,-0.24,-0.14
1.19E-04,-0.248,-0.22
1.19E-04,-0.248,-0.18
1.19E-04,-0.248,-0.22
1.19E-04,-0.244,-0.14
1.19E-04,-0.24,-0.26
1.19E-04,-0.248,-0.1
1.19E-04,-0.232,-0.18
1.20E-04,-0.236,-0.18
1.20E-04,-0.224,-0.22
1.20E-04,-0.232,-0.1
1.20E-04,-0.24,-0.18
1.20E-04,-0.22,-0.22
1.20E-04,-0.22,-0.18
1.20E-04,-0.224,-0.06
1.20E-04,-0.224,-0.22
1.20E-04,-0.216,-0.1
1.20E-04,-0.208,-0.06
1.21E-04,-0.216,-0.22
1.21E-04,-0.216,-0.14
1.21E-04,-0.216,-0.14
1.21E-04,-0.212,-0.18
1.21E-04,-0.208,-0.18
1.21E-04,-0.208,-0.1
1.21E-04,-0.212,-0.22
1.21E-04,-0.204,-0.06
1.21E-04,-0.204,-0.22
1.21E-04,-0.2,-0.18
1.22E-04,-0.196,-0.14
1.22E-04,-0.2,-0.14
1.22E-04,-0.196,-0.1
1.22E-04,-0.204,-0.14
1.22E-04,-0.2,-0.18
1.22E-04,-0.204,-0.18
1.22E-04,-0.196,-0.14
1.22E-04,-0.184,-0.14
1.22E-04,-0.196,-0.14
1.22E-04,-0.184,-0.14
1.23E-04,-0.192,-0.14
1.23E-04,-0.188,-0.18
1.23E-04,-0.188,-0.06
1.23E-04,-0.184,-0.18
1.23E-04,-0.184,-0.1
1.23E-04,-0.192,-0.18
1.23E-04,-0.192,-0.1
1.23E-04,-0.204,-0.14
1.23E-04,-0.2,-0.06
1.23E-04,-0.204,-0.1
1.24E-04,-0.208,-0.18
1.24E-04,-0.196,-0.06
1.24E-04,-0.192,-0.18
1.24E-04,-0.208,-0.14
1.24E-04,-0.212,-0.06
1.24E-04,-0.204,-0.18
1.24E-04,-0.216,-0.1
1.24E-04,-0.216,-0.18
1.24E-04,-0.224,-0.1
1.24E-04,-0.216,-0.14
1.25E-04,-0.216,-0.14
1.25E-04,-0.22,-0.14
1.25E-04,-0.216,-0.22
1.25E-04,-0.232,-0.18
1.25E-04,-0.216,-0.18
1.25E-04,-0.228,-0.26
1.25E-04,-0.228,-0.06
1.25E-04,-0.232,-0.14
1.25E-04,-0.232,-0.22
1.25E-04,-0.236,-0.26
1.26E-04,-0.236,-0.22
1.26E-04,-0.232,-0.14
1.26E-04,-0.244,-0.22
1.26E-04,-0.256,-0.26
1.26E-04,-0.248,-0.22
1.26E-04,-0.24,-0.14
1.26E-04,-0.26,-0.14
1.26E-04,-0.252,-0.18
1.26E-04,-0.248,-0.18
1.26E-04,-0.252,-0.18
1.27E-04,-0.252,-0.14
1.27E-04,-0.252,-0.18
1.27E-04,-0.252,-0.18
1.27E-04,-0.244,-0.18
1.27E-04,-0.26,-0.26
1.27E-04,-0.26,-0.22
